date,market,code,name,open,high,low,close,change,volume,value,transactions
2024-09-30,TWSE,0050,元大台灣50,186.55,187.20,183.95,183.95,-4.95,14461065,2678744441,32756
2024-09-30,TWSE,0051,元大中型100,82.40,82.65,81.55,81.60,-1.05,90385,7420559,412
2024-09-30,TWSE,0052,富邦科技,181.55,182.05,177.10,177.10,-7.30,824050,148285146,2336
2024-09-30,TWSE,0053,元大電子,99.55,99.55,97.60,97.60,-4.00,26984,2659496,120
2024-09-30,TWSE,0055,元大MSCI金融,29.45,29.55,29.35,29.35,-0.08,147193,4336531,293
2024-09-30,TWSE,0056,元大高股息,39.00,39.00,38.61,38.66,-0.35,37425513,1451597931,27628
2024-09-30,TWSE,0057,富邦摩台,137.50,137.50,134.50,134.50,-5.30,19147,2612412,108
2024-09-30,TWSE,0061,元大寶滬深,19.61,22.80,19.61,22.80,3.76,7564748,153634984,2534
2024-09-30,TWSE,006203,元大MSCI台灣,87.85,87.85,86.35,86.35,-2.60,13377,1165618,44
2024-09-30,TWSE,006204,永豐臺灣加權,114.15,114.25,112.90,112.90,-2.65,7482,850123,133
2024-09-30,TWSE,006205,富邦上証,32.42,34.20,32.42,33.69,1.61,14659451,492221791,2396
2024-09-30,TWSE,006206,元大上證50,31.58,33.10,31.58,32.99,1.80,2772773,90358007,1104
2024-09-30,TWSE,006207,復華滬深,24.20,26.05,24.20,25.88,1.83,3540964,90096500,489
2024-09-30,TWSE,006208,富邦台50,108.95,109.30,107.50,107.50,-2.80,14220847,1540253547,28710
2024-09-30,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2024-09-30,TWSE,00631L,元大台灣50正2,237.35,237.80,228.95,228.95,-12.55,14080540,3293494077,13526
2024-09-30,TWSE,00632R,元大台灣50反1,3.34,3.40,3.33,3.40,0.09,272601726,917289164,8840
2024-09-30,TWSE,00633L,富邦上証正2,40.39,44.00,40.26,43.03,4.34,51001325,2144685200,8427
2024-09-30,TWSE,00634R,富邦上証反1,4.14,4.14,3.94,3.98,-0.20,4414521,17674332,387
2024-09-30,TWSE,00635U,期元大S&P黃金,30.81,30.81,30.61,30.69,-0.17,930183,28550282,585
2024-09-30,TWSE,00636,國泰中國A50,23.20,24.22,23.20,24.08,1.33,14240966,339859522,4385
2024-09-30,TWSE,00636K,國泰中國A50+U,7.62,7.62,7.62,7.62,0.40,200,1524,2
2024-09-30,TWSE,00637L,元大滬深300正2,16.21,17.55,16.18,17.31,1.80,417189223,7033799481,42466
2024-09-30,TWSE,00638R,元大滬深300反1,8.63,8.63,8.27,8.32,-0.43,4256076,35745274,811
2024-09-30,TWSE,00639,富邦深100,11.55,12.45,11.55,12.41,1.20,9731120,117281674,2211
2024-09-30,TWSE,00640L,富邦日本正2,50.20,51.00,49.98,50.20,-3.35,2330835,117447618,1177
2024-09-30,TWSE,00641R,富邦日本反1,6.30,6.32,6.26,6.31,0.20,2362798,14867090,321
2024-09-30,TWSE,00642U,期元大S&P石油,15.94,15.96,15.83,15.94,0.23,6755505,107515413,1172
2024-09-30,TWSE,00643,群益深証中小,12.40,13.24,12.40,13.19,0.98,6834848,88227525,1143
2024-09-30,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2024-09-30,TWSE,00645,富邦日本,36.42,36.67,36.32,36.38,-1.18,1223475,44585862,660
2024-09-30,TWSE,00646,元大S&P500,56.85,56.85,56.55,56.65,-0.35,1488709,84391178,1506
2024-09-30,TWSE,00647L,元大S&P500正2,93.65,93.65,93.40,93.45,-0.75,89949,8416886,79
2024-09-30,TWSE,00648R,元大S&P500反1,5.28,5.29,5.27,5.29,0.01,1592427,8412290,111
2024-09-30,TWSE,00650L,復華香港正2,13.54,14.24,13.49,14.18,1.14,69840469,966919628,7259
2024-09-30,TWSE,00651R,復華香港反1,7.51,7.51,7.24,7.24,-0.26,2875730,21029186,502
2024-09-30,TWSE,00652,富邦印度,41.64,41.64,40.99,41.04,-0.60,318176,13101564,415
2024-09-30,TWSE,00653L,富邦印度正2,71.35,71.80,70.60,70.65,-1.65,331090,23572840,171
2024-09-30,TWSE,00654R,富邦印度反1,5.97,6.02,5.93,6.00,0.08,525000,3135770,48
2024-09-30,TWSE,00655L,國泰中國A50正2,27.65,29.89,27.50,29.39,3.03,21683491,624157067,4452
2024-09-30,TWSE,00656R,國泰中國A50反1,7.82,7.82,7.33,7.41,-0.46,1834047,13760914,338
2024-09-30,TWSE,00657,國泰日經225,44.86,45.09,44.65,44.69,-2.10,232560,10432128,206
2024-09-30,TWSE,00657K,國泰日經225+U,14.20,14.20,14.20,14.20,-0.39,200,2840,2
2024-09-30,TWSE,00660,元大歐洲50,36.82,36.95,36.82,36.93,0.12,14197,523666,86
2024-09-30,TWSE,00661,元大日經225,48.87,49.10,48.59,48.63,-2.22,1438904,70310842,515
2024-09-30,TWSE,00662,富邦NASDAQ,81.55,81.70,81.25,81.30,-0.85,1527928,124395427,1087
2024-09-30,TWSE,00663L,國泰臺灣加權正2,217.25,217.25,210.65,210.65,-11.55,55173,11785642,76
2024-09-30,TWSE,00664R,國泰臺灣加權反1,3.76,3.82,3.76,3.82,0.08,16143716,61235476,688
2024-09-30,TWSE,00665L,富邦恒生國企正2,8.98,9.40,8.83,9.35,0.79,148245790,1352765041,12175
2024-09-30,TWSE,00666R,富邦恒生國企反1,12.31,12.31,11.90,11.93,-0.57,630335,7580900,140
2024-09-30,TWSE,00668,國泰美國道瓊,48.57,48.67,48.57,48.63,0.01,22511,1094880,97
2024-09-30,TWSE,00668K,國泰美國道瓊+U,15.37,15.37,15.37,15.37,0.04,200,3074,2
2024-09-30,TWSE,00669R,國泰美國道瓊反1,6.62,6.62,6.60,6.62,-0.02,6075628,40170446,384
2024-09-30,TWSE,00670L,富邦NASDAQ正2,124.50,124.65,123.75,124.00,-1.85,2305326,285910844,701
2024-09-30,TWSE,00671R,富邦NASDAQ反1,3.67,3.70,3.67,3.70,0.03,8127120,30031534,374
2024-09-30,TWSE,00673R,期元大S&P原油反1,7.80,7.87,7.79,7.83,-0.13,23613930,184807693,810
2024-09-30,TWSE,00674R,期元大S&P黃金反1,9.46,9.49,9.44,9.48,0.05,1236877,11713937,137
2024-09-30,TWSE,00675L,富邦臺灣加權正2,94.75,95.15,91.70,91.70,-4.90,6705391,626489232,7378
2024-09-30,TWSE,00676R,富邦臺灣加權反1,2.10,2.13,2.09,2.13,0.05,12449932,26338757,462
2024-09-30,TWSE,00678,群益那斯達克生技,29.74,29.79,29.71,29.76,-0.08,484467,14410902,109
2024-09-30,TWSE,00680L,元大美債20正2,9.48,9.51,9.47,9.50,0.07,85895455,814990557,5470
2024-09-30,TWSE,00681R,元大美債20反1,19.08,19.13,19.07,19.13,-0.05,157000,2994710,5
2024-09-30,TWSE,00682U,期元大美元指數,20.33,20.37,20.33,20.37,-0.05,3000,61030,3
2024-09-30,TWSE,00683L,期元大美元指正2,21.16,21.16,21.10,21.11,-0.21,77002,1626912,24
2024-09-30,TWSE,00684R,期元大美元指反1,15.86,15.88,15.86,15.88,0.06,18000,285570,10
2024-09-30,TWSE,00685L,群益臺灣加權正2,84.65,84.80,81.75,81.75,-4.40,1598030,133107654,1355
2024-09-30,TWSE,00686R,群益臺灣加權反1,2.27,2.31,2.27,2.31,0.06,451930,1035874,44
2024-09-30,TWSE,00688L,國泰20年美債正2,9.46,9.47,9.43,9.46,0.06,57142858,539975655,3489
2024-09-30,TWSE,00689R,國泰20年美債反1,19.82,19.83,19.82,19.83,-0.07,11000,218030,2
2024-09-30,TWSE,00690,兆豐藍籌30,34.46,34.58,33.85,33.85,-1.08,1545162,52880328,1158
2024-09-30,TWSE,00692,富邦公司治理,43.80,43.83,43.04,43.04,-1.17,3533391,153470546,3840
2024-09-30,TWSE,00693U,期街口S&P黃豆,21.52,21.52,21.40,21.45,0.16,206765,4433695,110
2024-09-30,TWSE,00700,富邦恒生國企,15.10,15.62,15.10,15.55,0.77,4704434,72442047,1120
2024-09-30,TWSE,00701,國泰股利精選30,29.66,29.69,29.46,29.55,-0.07,1037477,30674079,336
2024-09-30,TWSE,00702,國泰標普低波高息,25.10,25.10,24.96,24.96,-0.19,21456,537473,98
2024-09-30,TWSE,00703,台新MSCI中國,17.60,18.28,17.60,18.25,0.78,461054,8298913,191
2024-09-30,TWSE,00706L,期元大S&P日圓正2,7.03,7.13,7.03,7.12,0.37,42474473,300328700,3099
2024-09-30,TWSE,00707R,期元大S&P日圓反1,27.31,27.31,27.22,27.22,-0.97,7000,191030,3
2024-09-30,TWSE,00708L,期元大S&P黃金正2,41.52,41.58,41.05,41.30,-0.45,2513936,103826190,604
2024-09-30,TWSE,00709,富邦歐洲,30.93,30.93,30.93,30.93,0.05,2318,71228,103
2024-09-30,TWSE,00710B,復華彭博非投等債,19.38,19.39,19.31,19.33,-0.05,288228,5575682,114
2024-09-30,TWSE,00711B,復華彭博新興債,16.90,16.90,16.86,16.90,-0.04,159259,2690585,80
2024-09-30,TWSE,00712,復華富時不動產,9.87,9.90,9.87,9.89,0.02,11854237,117204152,3349
2024-09-30,TWSE,00713,元大台灣高息低波,57.65,57.65,57.30,57.40,-0.20,10651998,612402057,12995
2024-09-30,TWSE,00714,群益道瓊美國地產,22.06,22.11,22.05,22.10,-0.04,345879,7641419,131
2024-09-30,TWSE,00715L,期街口布蘭特正2,12.51,12.55,12.34,12.51,0.33,47319852,590824543,4943
2024-09-30,TWSE,00717,富邦美國特別股,16.43,16.44,16.40,16.40,-0.11,196931,3233936,531
2024-09-30,TWSE,00728,第一金工業30,32.57,32.57,32.03,32.03,-0.88,305538,9861970,240
2024-09-30,TWSE,00730,富邦臺灣優質高息,23.31,23.48,23.31,23.33,-0.36,856822,20046830,656
2024-09-30,TWSE,00731,復華富時高息低波,74.00,74.10,73.00,73.00,-1.10,1254769,92507454,973
2024-09-30,TWSE,00733,富邦臺灣中小,56.15,56.15,55.00,55.10,-0.85,1431103,79419002,2688
2024-09-30,TWSE,00735,國泰臺韓科技,33.41,33.41,32.81,32.81,-0.83,223596,7382218,332
2024-09-30,TWSE,00736,國泰新興市場,24.48,24.65,24.48,24.63,0.15,113256,2790281,19
2024-09-30,TWSE,00737,國泰AI機器人,30.69,30.74,30.61,30.70,0.03,261504,8027093,169
2024-09-30,TWSE,00738U,期元大道瓊白銀,28.40,28.50,28.04,28.31,-0.26,2164305,61219075,456
2024-09-30,TWSE,00739,元大MSCI A股,22.52,24.00,22.52,23.90,1.64,527442,12403483,311
2024-09-30,TWSE,00752,中信中國50,21.66,22.38,21.66,22.31,1.08,30673848,678116110,6467
