date,market,code,name,open,high,low,close,change,volume,value,transactions
2024-07-05,TWSE,0050,元大台灣50,192.60,192.85,191.55,191.80,-0.70,10250583,1969313776,14725
2024-07-05,TWSE,0051,元大中型100,85.65,85.65,85.35,85.55,0.30,50538,4323510,270
2024-07-05,TWSE,0052,富邦科技,191.40,191.40,189.70,189.80,-0.90,957307,182008989,1526
2024-07-05,TWSE,0053,元大電子,104.45,104.50,104.45,104.50,0.30,11107,1160069,140
2024-07-05,TWSE,0055,元大MSCI金融,28.64,28.76,28.63,28.70,0.12,206100,5910751,293
2024-07-05,TWSE,0056,元大高股息,41.90,42.01,41.85,41.94,0.06,36938826,1548516180,23097
2024-07-05,TWSE,0057,富邦摩台,141.25,141.25,140.80,141.05,-0.20,24317,3427109,93
2024-07-05,TWSE,0061,元大寶滬深,16.82,16.86,16.66,16.66,-0.21,376929,6297952,246
2024-07-05,TWSE,006203,元大MSCI台灣,90.60,90.60,90.50,90.50,0.10,4934,446414,98
2024-07-05,TWSE,006204,永豐臺灣加權,117.95,117.95,117.40,117.40,0.15,5160,606132,110
2024-07-05,TWSE,006205,富邦上証,29.33,29.33,28.82,28.93,-0.40,676249,19624049,310
2024-07-05,TWSE,006206,元大上證50,28.03,28.03,27.51,27.76,-0.29,140999,3901283,163
2024-07-05,TWSE,006207,復華滬深,21.90,21.90,21.50,21.60,-0.30,247452,5351199,63
2024-07-05,TWSE,006208,富邦台50,112.70,112.95,112.30,112.40,-0.25,7898140,888898144,14189
2024-07-05,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2024-07-05,TWSE,00631L,元大台灣50正2,265.15,265.90,263.00,263.20,-1.50,2752178,727842855,4858
2024-07-05,TWSE,00632R,元大台灣50反1,3.31,3.32,3.30,3.31,0.00,102158423,338010503,3325
2024-07-05,TWSE,00633L,富邦上証正2,33.50,33.70,32.25,32.37,-1.21,11610615,379565275,2827
2024-07-05,TWSE,00634R,富邦上証反1,4.67,4.76,4.67,4.74,0.07,520310,2460554,36
2024-07-05,TWSE,00635U,期元大S&P黃金,27.78,27.81,27.73,27.80,0.05,341774,9492329,127
2024-07-05,TWSE,00636,國泰中國A50,20.53,20.53,20.08,20.15,-0.40,4294918,86736793,804
2024-07-05,TWSE,00636K,國泰中國A50+U,6.22,6.22,6.22,6.22,-0.11,200,1244,2
2024-07-05,TWSE,00637L,元大滬深300正2,13.47,13.53,12.96,12.98,-0.50,125848361,1650435860,13216
2024-07-05,TWSE,00638R,元大滬深300反1,9.76,9.93,9.74,9.92,0.15,479250,4725890,81
2024-07-05,TWSE,00639,富邦深100,10.03,10.03,9.88,9.94,-0.12,1613329,16033256,417
2024-07-05,TWSE,00640L,富邦日本正2,63.60,63.85,63.00,63.10,-0.70,656900,41647288,321
2024-07-05,TWSE,00641R,富邦日本反1,6.12,6.14,6.10,6.13,0.02,379343,2322455,73
2024-07-05,TWSE,00642U,期元大S&P石油,18.97,18.98,18.88,18.90,0.07,1957216,37061278,393
2024-07-05,TWSE,00643,群益深証中小,11.14,11.14,10.93,11.02,-0.14,1404691,15493189,265
2024-07-05,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2024-07-05,TWSE,00645,富邦日本,40.10,40.12,39.83,39.85,-0.19,1463188,58489856,548
2024-07-05,TWSE,00646,元大S&P500,56.20,56.25,56.00,56.20,-0.10,4075281,228847677,1725
2024-07-05,TWSE,00647L,元大S&P500正2,91.40,91.50,91.30,91.50,0.05,204499,18692957,59
2024-07-05,TWSE,00648R,元大S&P500反1,5.47,5.48,5.47,5.48,0.01,123250,674709,23
2024-07-05,TWSE,00650L,復華香港正2,10.39,10.43,10.10,10.10,-0.17,23994220,245448366,1789
2024-07-05,TWSE,00651R,復華香港反1,8.74,8.81,8.68,8.81,0.07,526800,4610732,83
2024-07-05,TWSE,00652,富邦印度,39.94,39.94,39.61,39.67,-0.29,492124,19549049,468
2024-07-05,TWSE,00653L,富邦印度正2,64.90,65.00,64.25,64.70,-0.40,186115,12031804,161
2024-07-05,TWSE,00654R,富邦印度反1,6.36,6.38,6.36,6.37,0.03,37000,235700,12
2024-07-05,TWSE,00655L,國泰中國A50正2,22.81,22.96,21.94,22.05,-0.79,6056827,134815505,1256
2024-07-05,TWSE,00656R,國泰中國A50反1,8.75,8.92,8.75,8.91,0.18,456009,4036310,58
2024-07-05,TWSE,00657,國泰日經225,47.83,47.98,47.70,47.83,0.00,46387,2219477,99
2024-07-05,TWSE,00657K,國泰日經225+U,14.71,14.71,14.71,14.71,0.04,200,2942,2
2024-07-05,TWSE,00660,元大歐洲50,36.05,36.20,36.05,36.15,0.28,17052,615701,99
2024-07-05,TWSE,00661,元大日經225,52.35,52.50,52.15,52.20,-0.10,731935,38295899,254
2024-07-05,TWSE,00662,富邦NASDAQ,84.45,84.55,84.25,84.40,-0.25,2819060,237989348,1498
2024-07-05,TWSE,00663L,國泰臺灣加權正2,241.10,241.45,241.10,241.25,0.45,13019,3140296,12
2024-07-05,TWSE,00664R,國泰臺灣加權反1,3.76,3.77,3.75,3.76,0.01,5321264,19982307,233
2024-07-05,TWSE,00665L,富邦恒生國企正2,7.03,7.10,6.83,6.85,-0.12,50653448,351666599,3304
2024-07-05,TWSE,00666R,富邦恒生國企反1,14.41,14.63,14.35,14.63,0.11,100000,1443230,35
2024-07-05,TWSE,00668,國泰美國道瓊,46.46,46.46,46.32,46.38,-0.08,40420,1875320,92
2024-07-05,TWSE,00668K,國泰美國道瓊+U,14.30,14.30,14.30,14.30,0.03,200,2860,2
2024-07-05,TWSE,00669R,國泰美國道瓊反1,7.15,7.16,7.14,7.15,-0.02,2227020,15913413,79
2024-07-05,TWSE,00670L,富邦NASDAQ正2,132.65,132.95,132.55,132.95,0.30,516461,68527720,363
2024-07-05,TWSE,00671R,富邦NASDAQ反1,3.68,3.68,3.67,3.68,0.00,2528698,9289920,120
2024-07-05,TWSE,00673R,期元大S&P原油反1,6.91,6.93,6.90,6.93,-0.03,25881724,178858851,1564
2024-07-05,TWSE,00674R,期元大S&P黃金反1,10.59,10.59,10.55,10.57,-0.02,707005,7472092,142
2024-07-05,TWSE,00675L,富邦臺灣加權正2,106.20,106.40,105.25,105.35,-0.55,2184816,231205245,2735
2024-07-05,TWSE,00676R,富邦臺灣加權反1,2.08,2.10,2.08,2.09,0.01,4360000,9107190,145
2024-07-05,TWSE,00678,群益那斯達克生技,28.76,28.77,28.70,28.77,-0.06,279357,8024215,48
2024-07-05,TWSE,00680L,元大美債20正2,8.45,8.47,8.43,8.46,0.02,26237344,221652428,2279
2024-07-05,TWSE,00681R,元大美債20反1,20.54,20.56,20.53,20.56,-0.04,179000,3675380,11
2024-07-05,TWSE,00682U,期元大美元指數,21.27,21.27,21.25,21.25,-0.06,9010,191552,7
2024-07-05,TWSE,00683L,期元大美元指正2,23.08,23.08,23.01,23.01,-0.15,93000,2142470,23
2024-07-05,TWSE,00684R,期元大美元指反1,15.30,15.30,15.30,15.30,0.00,5000,76500,3
2024-07-05,TWSE,00685L,群益臺灣加權正2,94.50,94.70,93.65,93.75,-0.55,387662,36512533,303
