date,market,code,name,open,high,low,close,change,volume,value,transactions
2024-06-07,TWSE,0050,元大台灣50,173.30,173.40,172.40,172.85,-1.35,7113014,1229550638,10518
2024-06-07,TWSE,0051,元大中型100,81.60,81.95,81.55,81.85,0.75,44808,3664745,179
2024-06-07,TWSE,0052,富邦科技,170.20,170.20,168.80,169.00,-1.75,1106694,187604911,1214
2024-06-07,TWSE,0053,元大電子,94.10,94.15,93.40,93.65,-0.90,21012,1971878,105
2024-06-07,TWSE,0055,元大MSCI金融,26.67,26.90,26.67,26.87,0.20,314344,8436075,463
2024-06-07,TWSE,0056,元大高股息,40.05,40.09,39.93,40.01,-0.04,11447395,457959159,10674
2024-06-07,TWSE,0057,富邦摩台,127.65,127.65,127.35,127.35,-0.90,12983,1654386,77
2024-06-07,TWSE,0061,元大寶滬深,17.52,17.52,17.35,17.35,-0.19,223362,3884878,191
2024-06-07,TWSE,006203,元大MSCI台灣,81.55,82.00,81.55,82.00,-0.60,3318,271467,96
2024-06-07,TWSE,006204,永豐臺灣加權,108.40,108.40,108.30,108.40,-0.45,23991,2598333,112
2024-06-07,TWSE,006205,富邦上証,30.17,30.17,29.81,29.81,-0.36,681421,20365267,428
2024-06-07,TWSE,006206,元大上證50,28.62,28.63,28.31,28.35,-0.45,197825,5627425,292
2024-06-07,TWSE,006207,復華滬深,22.74,22.74,22.46,22.47,-0.32,128600,2911919,262
2024-06-07,TWSE,006208,富邦台50,101.50,101.50,100.85,101.05,-0.75,3598888,363981507,6871
2024-06-07,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2024-06-07,TWSE,00631L,元大台灣50正2,223.50,224.45,222.85,223.70,-0.75,2255082,504375914,2326
2024-06-07,TWSE,00632R,元大台灣50反1,3.62,3.63,3.61,3.62,0.02,68995432,249466132,2565
2024-06-07,TWSE,00633L,富邦上証正2,35.41,35.53,34.34,34.34,-1.26,10126192,352162753,2614
2024-06-07,TWSE,00634R,富邦上証反1,4.52,4.59,4.52,4.59,0.07,434000,1985900,30
2024-06-07,TWSE,00635U,期元大S&P黃金,28.11,28.22,28.03,28.16,0.15,508882,14319461,217
2024-06-07,TWSE,00636,國泰中國A50,20.97,20.98,20.66,20.66,-0.36,839677,17438698,504
2024-06-07,TWSE,00636K,國泰中國A50+U,6.42,6.42,6.42,6.42,-0.11,200,1284,2
2024-06-07,TWSE,00637L,元大滬深300正2,14.24,14.27,13.78,13.78,-0.50,100733645,1407399707,12018
2024-06-07,TWSE,00638R,元大滬深300反1,9.48,9.62,9.46,9.62,0.19,361002,3448299,84
2024-06-07,TWSE,00639,富邦深100,10.71,10.71,10.46,10.49,-0.22,988593,10396894,477
2024-06-07,TWSE,00640L,富邦日本正2,58.00,58.05,57.70,57.75,-0.25,148828,8609422,72
2024-06-07,TWSE,00641R,富邦日本反1,6.40,6.42,6.40,6.41,0.02,417100,2675120,38
2024-06-07,TWSE,00642U,期元大S&P石油,17.02,17.03,16.96,17.02,0.27,3293201,55986962,910
2024-06-07,TWSE,00643,群益深証中小,11.63,11.66,11.43,11.44,-0.24,1258905,14502377,200
2024-06-07,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
