date,market,code,name,open,high,low,close,change,volume,value,transactions
2024-07-23,TWSE,0050,元大台灣50,183.70,186.30,183.70,186.30,5.60,13180830,2437876621,18100
2024-07-23,TWSE,0051,元大中型100,84.00,84.00,82.40,82.75,1.20,101114,8373880,279
2024-07-23,TWSE,0052,富邦科技,180.75,183.10,180.15,183.10,5.75,2664045,483113009,2228
2024-07-23,TWSE,0053,元大電子,98.50,101.50,98.50,101.50,3.10,32060,3222671,99
2024-07-23,TWSE,0055,元大MSCI金融,28.54,28.78,28.52,28.69,0.38,1142476,32730284,393
2024-07-23,TWSE,0056,元大高股息,39.26,39.53,39.26,39.47,0.43,30671507,1209323571,23426
2024-07-23,TWSE,0057,富邦摩台,135.50,137.40,135.50,137.40,4.00,62257,8487725,122
2024-07-23,TWSE,0061,元大寶滬深,17.35,17.37,17.19,17.19,-0.11,138600,2391899,122
2024-07-23,TWSE,006203,元大MSCI台灣,87.55,87.55,86.60,87.50,2.20,14677,1277647,96
2024-07-23,TWSE,006204,永豐臺灣加權,113.35,114.55,113.35,114.55,2.65,6316,719617,116
2024-07-23,TWSE,006205,富邦上証,30.21,30.44,30.00,30.00,-0.18,540679,16256846,161
2024-07-23,TWSE,006206,元大上證50,28.77,28.78,28.70,28.70,-0.12,51864,1490995,87
2024-07-23,TWSE,006207,復華滬深,22.49,22.49,22.30,22.30,-0.20,37841,848316,114
2024-07-23,TWSE,006208,富邦台50,107.80,108.65,107.35,108.65,3.05,10645591,1150667503,15284
2024-07-23,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2024-07-23,TWSE,00631L,元大台灣50正2,243.05,247.40,242.15,247.40,10.65,6265864,1534805711,7641
2024-07-23,TWSE,00632R,元大台灣50反1,3.44,3.44,3.40,3.41,-0.07,253484652,866269800,9048
2024-07-23,TWSE,00633L,富邦上証正2,34.70,34.83,34.29,34.29,-0.10,2482305,85580744,447
2024-07-23,TWSE,00634R,富邦上証反1,4.59,4.63,4.59,4.63,0.00,13000,60040,6
2024-07-23,TWSE,00635U,期元大S&P黃金,28.21,28.25,28.15,28.15,-0.11,347629,9802173,293
2024-07-23,TWSE,00636,國泰中國A50,21.05,21.05,20.93,20.93,-0.10,2180861,45802996,250
2024-07-23,TWSE,00636K,國泰中國A50+U,6.40,6.40,6.40,6.40,-0.02,200,1280,2
2024-07-23,TWSE,00637L,元大滬深300正2,13.97,14.02,13.77,13.77,-0.06,30150910,418409690,2710
2024-07-23,TWSE,00638R,元大滬深300反1,9.64,9.72,9.64,9.71,0.02,263401,2550647,33
2024-07-23,TWSE,00639,富邦深100,10.40,10.40,10.16,10.16,-0.16,676907,6936442,173
2024-07-23,TWSE,00640L,富邦日本正2,61.15,61.60,60.50,61.10,0.35,1016755,61866020,232
2024-07-23,TWSE,00641R,富邦日本反1,6.20,6.22,6.18,6.21,-0.01,488863,3030577,67
2024-07-23,TWSE,00642U,期元大S&P石油,17.95,18.00,17.92,17.95,-0.15,802812,14421592,398
2024-07-23,TWSE,00643,群益深証中小,11.55,11.58,11.35,11.35,-0.19,565788,6481199,124
2024-07-23,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2024-07-23,TWSE,00645,富邦日本,39.27,39.44,39.16,39.26,0.13,712795,28017034,270
2024-07-23,TWSE,00646,元大S&P500,56.70,56.90,56.70,56.75,0.40,2587911,146993765,1282
2024-07-23,TWSE,00647L,元大S&P500正2,92.45,92.50,92.30,92.45,1.30,147255,13613191,58
2024-07-23,TWSE,00648R,元大S&P500反1,5.48,5.48,5.46,5.48,-0.04,1908200,10445627,82
2024-07-23,TWSE,00650L,復華香港正2,10.05,10.07,9.89,9.90,0.06,17554839,174797227,1158
2024-07-23,TWSE,00651R,復華香港反1,8.81,8.90,8.81,8.90,-0.03,128939,1144030,33
2024-07-23,TWSE,00652,富邦印度,40.68,40.68,40.43,40.44,-0.24,526031,21309112,418
2024-07-23,TWSE,00653L,富邦印度正2,65.90,66.00,65.35,65.50,-0.60,138147,9088012,104
2024-07-23,TWSE,00654R,富邦印度反1,6.31,6.37,6.30,6.37,0.04,349000,2216620,36
2024-07-23,TWSE,00655L,國泰中國A50正2,23.63,23.68,23.31,23.31,-0.09,1432059,33657556,191
2024-07-23,TWSE,00656R,國泰中國A50反1,8.65,8.69,8.64,8.69,0.01,310000,2679870,6
2024-07-23,TWSE,00657,國泰日經225,46.76,46.82,46.51,46.67,0.14,31684,1477422,83
2024-07-23,TWSE,00657K,國泰日經225+U,14.19,14.19,14.19,14.19,0.00,200,2838,2
