date,market,code,name,open,high,low,close,change,volume,value,transactions
2024-02-23,TWSE,0050,元大台灣50,143.45,144.10,143.30,143.75,0.95,19974323,2872323988,17595
2024-02-23,TWSE,0051,元大中型100,77.05,77.30,76.20,76.45,0.15,108101,8296387,319
2024-02-23,TWSE,0052,富邦科技,144.35,145.00,144.10,144.75,1.45,533016,77156865,628
2024-02-23,TWSE,0053,元大電子,78.60,78.65,78.30,78.65,0.85,18101,1417996,27
2024-02-23,TWSE,0055,元大MSCI金融,23.88,23.90,23.74,23.80,-0.08,238785,5686924,377
2024-02-23,TWSE,0056,元大高股息,37.82,37.98,37.59,37.59,-0.06,32016301,1210448389,19040
2024-02-23,TWSE,0057,富邦摩台,107.80,107.80,107.40,107.75,0.85,7024,753928,97
2024-02-23,TWSE,0061,元大寶滬深,16.61,16.73,16.60,16.64,0.03,584875,9730851,226
2024-02-23,TWSE,006203,元大MSCI台灣,68.70,69.30,68.70,69.30,0.80,30561,2105640,129
2024-02-23,TWSE,006204,永豐臺灣加權,94.20,94.30,94.20,94.30,0.55,8634,812892,82
2024-02-23,TWSE,006205,富邦上証,28.78,28.93,28.66,28.80,0.06,1285860,37032179,629
2024-02-23,TWSE,006206,元大上證50,28.06,28.25,28.00,28.08,0.02,446186,12531325,215
2024-02-23,TWSE,006207,復華滬深,21.85,21.96,21.80,21.81,-0.01,104883,2291590,82
2024-02-23,TWSE,006208,富邦台50,83.80,84.10,83.70,83.90,0.55,5251470,440764484,6932
2024-02-23,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2024-02-23,TWSE,00631L,元大台灣50正2,170.15,170.80,169.20,169.45,0.55,1934187,328750577,1969
2024-02-23,TWSE,00632R,元大台灣50反1,4.21,4.23,4.20,4.22,-0.02,105571534,444707945,6161
2024-02-23,TWSE,00633L,富邦上証正2,32.15,32.51,31.84,32.07,0.02,8770391,282347883,2040
2024-02-23,TWSE,00634R,富邦上証反1,4.74,4.76,4.72,4.74,-0.01,294000,1396150,25
2024-02-23,TWSE,00635U,期元大S&P黃金,24.28,24.29,24.25,24.25,-0.07,127203,3086806,85
2024-02-23,TWSE,00636,國泰中國A50,19.76,19.88,19.67,19.74,0.02,1635141,32322357,637
2024-02-23,TWSE,00636K,國泰中國A50+U,6.28,6.28,6.28,6.28,0.03,200,1256,2
2024-02-23,TWSE,00637L,元大滬深300正2,12.79,12.90,12.63,12.73,0.02,76934422,982483845,7697
2024-02-23,TWSE,00638R,元大滬深300反1,9.90,9.97,9.87,9.94,-0.01,1392402,13811239,69
2024-02-23,TWSE,00639,富邦深100,10.04,10.07,9.97,9.97,-0.07,1744657,17438820,338
2024-02-23,TWSE,00640L,富邦日本正2,53.65,54.10,53.55,54.10,0.55,392982,21146614,204
2024-02-23,TWSE,00641R,富邦日本反1,6.74,6.75,6.71,6.71,-0.04,1220790,8219156,144
2024-02-23,TWSE,00642U,期元大S&P石油,17.09,17.10,17.06,17.06,0.02,2267103,38706961,569
2024-02-23,TWSE,00643,群益深証中小,10.85,10.94,10.81,10.85,0.01,1325347,14380429,266
2024-02-23,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2024-02-23,TWSE,00645,富邦日本,36.44,36.61,36.42,36.61,0.23,732509,26754805,459
2024-02-23,TWSE,00646,元大S&P500,49.80,50.25,49.80,50.25,0.84,4990770,250250360,2112
2024-02-23,TWSE,00647L,元大S&P500正2,78.65,79.00,78.65,78.95,2.10,96506,7603593,71
2024-02-23,TWSE,00648R,元大S&P500反1,5.87,5.87,5.85,5.85,-0.08,854017,5002734,136
2024-02-23,TWSE,00650L,復華香港正2,8.79,9.00,8.70,8.80,0.06,29633372,261325937,2447
2024-02-23,TWSE,00651R,復華香港反1,9.60,9.60,9.46,9.56,-0.06,318200,3038110,71
2024-02-23,TWSE,00652,富邦印度,36.14,36.44,36.14,36.37,0.45,738831,26855889,440
2024-02-23,TWSE,00653L,富邦印度正2,57.55,58.35,57.55,58.10,1.45,551255,32065534,242
2024-02-23,TWSE,00654R,富邦印度反1,6.79,6.79,6.77,6.78,-0.10,102100,692407,26
2024-02-23,TWSE,00655L,國泰中國A50正2,22.28,22.49,22.00,22.20,0.01,4084353,91024023,815
2024-02-23,TWSE,00656R,國泰中國A50反1,8.93,8.93,8.86,8.93,0.01,221000,1963730,28
2024-02-23,TWSE,00657,國泰日經225,45.96,46.31,45.92,46.22,0.61,1187492,54816235,217
2024-02-23,TWSE,00657K,國泰日經225+U,14.61,14.61,14.61,14.61,0.19,200,2922,2
2024-02-23,TWSE,00660,元大歐洲50,34.76,34.94,34.76,34.93,0.35,5347,186238,76
2024-02-23,TWSE,00661,元大日經225,50.00,50.20,50.00,50.10,0.48,1145832,57453798,392
2024-02-23,TWSE,00662,富邦NASDAQ,72.95,73.15,72.90,73.00,1.05,7817385,570451699,2341
2024-02-23,TWSE,00663L,國泰臺灣加權正2,156.50,156.50,156.50,156.50,0.65,3000,469500,1
2024-02-23,TWSE,00664R,國泰臺灣加權反1,4.74,4.77,4.74,4.76,-0.02,8321073,39521119,461
2024-02-23,TWSE,00665L,富邦恒生國企正2,5.52,5.68,5.45,5.53,0.06,67691714,375098480,5002
2024-02-23,TWSE,00666R,富邦恒生國企反1,16.35,16.50,16.19,16.41,-0.12,664000,10858540,85
2024-02-23,TWSE,00668,國泰美國道瓊,44.71,44.80,44.71,44.80,0.54,10538,471663,83
2024-02-23,TWSE,00668K,國泰美國道瓊+U,14.17,14.17,14.17,14.17,0.18,200,2834,2
2024-02-23,TWSE,00669R,國泰美國道瓊反1,7.06,7.06,7.04,7.05,-0.07,3326393,23437501,329
2024-02-23,TWSE,00670L,富邦NASDAQ正2,111.00,111.35,110.95,111.35,2.95,1656741,184088277,994
2024-02-23,TWSE,00671R,富邦NASDAQ反1,4.09,4.10,4.08,4.09,-0.06,10352197,42342007,637
2024-02-23,TWSE,00673R,期元大S&P原油反1,7.69,7.71,7.68,7.71,0.00,14613629,112446660,1178
2024-02-23,TWSE,00674R,期元大S&P黃金反1,12.15,12.15,12.12,12.13,0.01,219910,2667718,30
2024-02-23,TWSE,00675L,富邦臺灣加權正2,68.65,68.90,68.30,68.30,0.20,1152380,79013019,904
2024-02-23,TWSE,00676R,富邦臺灣加權反1,2.63,2.64,2.62,2.64,0.00,6916654,18223393,324
2024-02-23,TWSE,00678,群益那斯達克生技,27.91,27.97,27.91,27.97,0.31,265288,7416294,116
2024-02-23,TWSE,00680L,元大美債20正2,8.69,8.71,8.66,8.68,0.03,19659136,170697886,3078
2024-02-23,TWSE,00681R,元大美債20反1,20.30,20.39,20.30,20.39,-0.02,291000,5923720,21
2024-02-23,TWSE,00682U,期元大美元指數,20.92,20.95,20.92,20.92,0.00,25000,523500,8
2024-02-23,TWSE,00683L,期元大美元指正2,22.31,22.35,22.30,22.34,0.04,193239,4314819,39
2024-02-23,TWSE,00684R,期元大美元指反1,15.61,15.63,15.61,15.61,0.00,51000,796410,7
2024-02-23,TWSE,00685L,群益臺灣加權正2,61.20,61.20,60.75,60.75,0.15,142580,8692092,65
2024-02-23,TWSE,00686R,群益臺灣加權反1,2.83,2.84,2.82,2.84,-0.01,381600,1079260,46
2024-02-23,TWSE,00688L,國泰20年美債正2,8.63,8.65,8.60,8.61,0.02,18837440,162318625,1736
2024-02-23,TWSE,00689R,國泰20年美債反1,21.07,21.11,21.07,21.10,-0.05,107000,2258590,5
2024-02-23,TWSE,00690,兆豐藍籌30,30.88,31.20,30.87,31.08,0.35,1889472,58583086,798
2024-02-23,TWSE,00692,富邦公司治理,34.78,34.86,34.71,34.76,0.18,4929637,171466646,2579
2024-02-23,TWSE,00693U,期街口S&P黃豆,23.33,23.41,23.33,23.38,-0.19,337815,7894099,118
2024-02-23,TWSE,00700,富邦恒生國企,11.15,11.37,11.13,11.23,0.12,1743210,19594544,245
2024-02-23,TWSE,00701,國泰股利精選30,25.39,25.43,25.32,25.32,-0.12,1665494,42272765,892
2024-02-23,TWSE,00702,國泰標普低波高息,21.51,21.57,21.51,21.57,0.10,109483,2355875,82
2024-02-23,TWSE,00703,台新MSCI中國,13.78,14.01,13.78,13.90,0.12,52115,725777,69
2024-02-23,TWSE,00706L,期元大S&P日圓正2,6.89,6.90,6.88,6.89,-0.02,7594560,52336027,1041
2024-02-23,TWSE,00707R,期元大S&P日圓反1,28.30,28.34,28.27,28.34,0.05,105000,2972820,10
2024-02-23,TWSE,00708L,期元大S&P黃金正2,26.28,26.29,26.22,26.25,-0.11,143985,3780711,77
2024-02-23,TWSE,00709,富邦歐洲,27.65,27.70,27.63,27.68,0.16,29557,817758,21
2024-02-23,TWSE,00710B,復華彭博非投等債,18.88,18.91,18.87,18.91,0.02,341053,6442548,96
2024-02-23,TWSE,00711B,復華彭博新興債,16.01,16.02,15.99,16.01,0.05,257696,4127004,72
2024-02-23,TWSE,00712,復華富時不動產,9.40,9.43,9.40,9.41,0.03,20047036,188725425,6226
2024-02-23,TWSE,00713,元大台灣高息低波,51.55,51.55,51.10,51.10,-0.30,9430071,484120782,7743
