date,market,code,name,open,high,low,close,change,volume,value,transactions
2024-05-20,TWSE,0050,元大台灣50,167.25,167.40,165.30,167.20,-0.05,7278652,1212643672,13023
2024-05-20,TWSE,0051,元大中型100,80.00,80.65,80.00,80.05,0.05,51681,4145894,284
2024-05-20,TWSE,0052,富邦科技,162.00,162.00,159.45,161.20,-0.50,327480,52643413,669
2024-05-20,TWSE,0053,元大電子,89.50,89.60,89.15,89.30,-0.45,13831,1234546,120
2024-05-20,TWSE,0055,元大MSCI金融,26.95,27.10,26.86,27.06,0.11,390943,10558095,424
2024-05-20,TWSE,0056,元大高股息,39.52,39.70,39.42,39.66,0.15,19387424,767900186,14041
2024-05-20,TWSE,0057,富邦摩台,123.45,123.45,122.50,122.50,-0.80,17998,2211089,67
2024-05-20,TWSE,0061,元大寶滬深,17.88,18.00,17.87,17.91,0.12,242420,4351671,150
2024-05-20,TWSE,006203,元大MSCI台灣,78.95,79.15,78.85,79.00,-0.35,9201,726483,80
2024-05-20,TWSE,006204,永豐臺灣加權,105.80,106.00,105.20,105.55,-0.30,25782,2715407,108
2024-05-20,TWSE,006205,富邦上証,30.61,30.90,30.61,30.80,0.46,622128,19177918,267
2024-05-20,TWSE,006206,元大上證50,29.25,29.70,29.25,29.66,0.50,190082,5619585,143
2024-05-20,TWSE,006207,復華滬深,23.60,23.60,23.33,23.43,0.31,186535,4378353,41
2024-05-20,TWSE,006208,富邦台50,97.90,98.00,96.75,97.65,-0.15,5955411,580593869,11681
2024-05-20,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2024-05-20,TWSE,00631L,元大台灣50正2,214.65,214.70,209.80,213.25,-0.10,3303667,702249770,2926
2024-05-20,TWSE,00632R,元大台灣50反1,3.70,3.75,3.70,3.72,0.01,117538267,437241858,4048
2024-05-20,TWSE,00633L,富邦上証正2,37.33,37.59,36.95,37.19,1.25,8451282,315197934,2030
2024-05-20,TWSE,00634R,富邦上証反1,4.43,4.43,4.40,4.43,-0.08,345000,1523910,28
2024-05-20,TWSE,00635U,期元大S&P黃金,28.87,28.95,28.80,28.93,0.69,1303681,37655476,548
2024-05-20,TWSE,00636,國泰中國A50,21.49,21.56,21.38,21.45,0.28,1285460,27612139,446
2024-05-20,TWSE,00636K,國泰中國A50+U,6.66,6.66,6.66,6.66,0.08,200,1332,2
2024-05-20,TWSE,00637L,元大滬深300正2,14.90,15.05,14.81,14.88,0.48,85312362,1274177173,9359
2024-05-20,TWSE,00638R,元大滬深300反1,9.28,9.28,9.20,9.23,-0.16,390751,3603894,93
2024-05-20,TWSE,00639,富邦深100,10.95,11.10,10.95,10.99,0.12,1080831,11923211,259
2024-05-20,TWSE,00640L,富邦日本正2,58.75,59.25,58.30,58.30,0.95,1451061,85311905,483
2024-05-20,TWSE,00641R,富邦日本反1,6.38,6.40,6.36,6.39,-0.07,1009864,6433770,166
2024-05-20,TWSE,00642U,期元大S&P石油,17.90,17.96,17.88,17.91,0.13,1875204,33609632,512
2024-05-20,TWSE,00643,群益深証中小,11.81,11.97,11.81,11.88,0.18,1068551,12720584,177
2024-05-20,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2024-05-20,TWSE,00645,富邦日本,38.32,38.45,38.14,38.14,0.24,1428780,54787206,630
2024-05-20,TWSE,00646,元大S&P500,53.30,53.45,53.30,53.40,0.15,1534003,81927825,1287
2024-05-20,TWSE,00647L,元大S&P500正2,85.00,85.10,84.90,85.10,0.55,43261,3674522,107
2024-05-20,TWSE,00648R,元大S&P500反1,5.67,5.68,5.66,5.68,-0.01,690000,3909870,53
2024-05-20,TWSE,00650L,復華香港正2,12.15,12.23,12.09,12.20,0.32,27525902,335053306,2406
2024-05-20,TWSE,00651R,復華香港反1,8.15,8.15,8.08,8.10,-0.10,906809,7355649,152
2024-05-20,TWSE,00652,富邦印度,36.65,36.98,36.65,36.96,0.32,323852,11935051,328
2024-05-20,TWSE,00653L,富邦印度正2,57.50,57.75,57.35,57.75,0.50,317169,18270664,176
2024-05-20,TWSE,00654R,富邦印度反1,6.85,6.85,6.81,6.83,-0.02,86000,587340,12
2024-05-20,TWSE,00655L,國泰中國A50正2,25.56,25.76,25.31,25.47,0.87,5071186,129503270,999
2024-05-20,TWSE,00656R,國泰中國A50反1,8.30,8.33,8.27,8.31,-0.14,251000,2081840,25
2024-05-20,TWSE,00657,國泰日經225,46.02,46.20,45.78,45.79,0.37,352315,16261166,125
2024-05-20,TWSE,00657K,國泰日經225+U,14.28,14.28,14.28,14.28,0.19,200,2856,2
2024-05-20,TWSE,00660,元大歐洲50,36.66,36.69,36.62,36.65,0.20,6957,254623,104
2024-05-20,TWSE,00661,元大日經225,50.30,50.50,50.05,50.05,0.55,1290613,64990020,268
2024-05-20,TWSE,00662,富邦NASDAQ,77.05,77.15,76.90,77.10,0.10,435811,33585850,585
2024-05-20,TWSE,00663L,國泰臺灣加權正2,197.60,197.60,193.30,196.20,-0.15,458238,89210631,23
2024-05-20,TWSE,00664R,國泰臺灣加權反1,4.19,4.24,4.19,4.20,0.00,9855030,41470536,322
2024-05-20,TWSE,00665L,富邦恒生國企正2,8.08,8.09,7.98,8.05,0.20,53756304,432130192,4272
2024-05-20,TWSE,00666R,富邦恒生國企反1,13.60,13.66,13.56,13.61,-0.14,137000,1862490,33
2024-05-20,TWSE,00668,國泰美國道瓊,46.90,46.90,46.86,46.90,0.25,11771,551995,81
2024-05-20,TWSE,00668K,國泰美國道瓊+U,14.53,14.53,14.53,14.53,0.06,200,2906,2
2024-05-20,TWSE,00669R,國泰美國道瓊反1,6.96,6.97,6.95,6.97,-0.03,2253000,15683120,170
2024-05-20,TWSE,00670L,富邦NASDAQ正2,114.50,114.65,114.40,114.65,0.35,329973,37791830,340
2024-05-20,TWSE,00671R,富邦NASDAQ反1,3.99,3.99,3.98,3.98,-0.01,5760000,22951810,164
2024-05-20,TWSE,00673R,期元大S&P原油反1,7.35,7.35,7.31,7.34,-0.06,5732019,42014916,538
2024-05-20,TWSE,00674R,期元大S&P黃金反1,10.20,10.24,10.19,10.20,-0.24,2536684,25896722,421
2024-05-20,TWSE,00675L,富邦臺灣加權正2,86.20,86.20,84.35,85.60,-0.10,1988636,169764660,1446
2024-05-20,TWSE,00676R,富邦臺灣加權反1,2.33,2.35,2.32,2.34,0.01,7030800,16429997,246
2024-05-20,TWSE,00678,群益那斯達克生技,28.32,28.34,28.31,28.33,-0.04,278950,7901519,117
2024-05-20,TWSE,00680L,元大美債20正2,8.44,8.46,8.42,8.44,-0.10,25524433,215519876,2814
2024-05-20,TWSE,00681R,元大美債20反1,20.55,20.62,20.55,20.62,0.14,336000,6921460,25
2024-05-20,TWSE,00682U,期元大美元指數,21.12,21.12,21.09,21.09,-0.06,26000,548570,8
2024-05-20,TWSE,00683L,期元大美元指正2,22.75,22.75,22.70,22.70,-0.07,27101,615729,24
2024-05-20,TWSE,00684R,期元大美元指反1,15.45,15.45,15.45,15.45,0.03,1000,15450,1
2024-05-20,TWSE,00685L,群益臺灣加權正2,76.80,76.80,75.10,76.25,-0.05,519657,39388121,108
2024-05-20,TWSE,00686R,群益臺灣加權反1,2.50,2.52,2.50,2.51,0.01,568250,1422755,30
2024-05-20,TWSE,00688L,國泰20年美債正2,8.42,8.42,8.38,8.40,-0.11,16119557,135474151,1481
2024-05-20,TWSE,00689R,國泰20年美債反1,21.30,21.34,21.30,21.34,0.15,15000,319960,3
2024-05-20,TWSE,00690,兆豐藍籌30,32.08,32.29,31.88,32.06,0.02,1848193,59250480,617
2024-05-20,TWSE,00692,富邦公司治理,40.04,40.10,39.66,40.01,-0.03,3160765,126125677,2212
2024-05-20,TWSE,00693U,期街口S&P黃豆,24.60,24.62,24.55,24.55,-0.01,504396,12395611,114
2024-05-20,TWSE,00700,富邦恒生國企,13.93,14.11,13.93,14.06,0.20,874635,12254964,336
2024-05-20,TWSE,00701,國泰股利精選30,28.22,28.26,28.11,28.21,0.01,1634320,46065530,652
2024-05-20,TWSE,00702,國泰標普低波高息,23.55,23.59,23.55,23.59,0.08,104417,2463047,12
2024-05-20,TWSE,00703,台新MSCI中國,16.85,17.01,16.85,16.90,0.24,146241,2471779,118
2024-05-20,TWSE,00706L,期元大S&P日圓正2,6.23,6.24,6.22,6.23,-0.01,4921294,30681794,410
2024-05-20,TWSE,00707R,期元大S&P日圓反1,,,,,0.00,0,0,0
2024-05-20,TWSE,00708L,期元大S&P黃金正2,36.87,36.99,36.62,36.99,1.73,2007587,73997816,569
2024-05-20,TWSE,00709,富邦歐洲,30.26,30.32,30.26,30.30,0.24,25355,768084,97
2024-05-20,TWSE,00710B,復華彭博非投等債,19.40,19.45,19.40,19.42,0.02,564039,10958820,64
2024-05-20,TWSE,00711B,復華彭博新興債,16.43,16.43,16.39,16.40,-0.03,113299,1858232,69
2024-05-20,TWSE,00712,復華富時不動產,9.92,9.94,9.92,9.93,0.03,14613231,145111198,3300
2024-05-20,TWSE,00713,元大台灣高息低波,57.50,57.50,57.00,57.20,-0.30,9981062,571605781,10952
2024-05-20,TWSE,00714,群益道瓊美國地產,19.62,19.66,19.62,19.65,0.04,56326,1106704,121
2024-05-20,TWSE,00715L,期街口布蘭特正2,16.42,16.57,16.39,16.50,0.24,12475508,205752088,2053
2024-05-20,TWSE,00717,富邦美國特別股,15.82,15.84,15.82,15.82,-0.02,310311,4911766,148
2024-05-20,TWSE,00728,第一金工業30,30.30,30.36,30.13,30.23,-0.10,679574,20535939,187
2024-05-20,TWSE,00730,富邦臺灣優質高息,21.82,21.99,21.80,21.90,0.07,559415,12259769,275
2024-05-20,TWSE,00731,復華富時高息低波,78.00,78.05,77.00,77.45,-0.05,5003316,387138655,2391
2024-05-20,TWSE,00733,富邦臺灣中小,58.20,58.50,57.95,58.25,0.25,3585038,208750748,5023
2024-05-20,TWSE,00735,國泰臺韓科技,35.25,35.25,34.99,35.18,0.05,151412,5307618,94
2024-05-20,TWSE,00736,國泰新興市場,22.85,23.00,22.85,23.00,0.19,106070,2435205,12
2024-05-20,TWSE,00737,國泰AI機器人,31.20,31.20,30.96,31.02,-0.03,33527,1039134,118
2024-05-20,TWSE,00738U,期元大道瓊白銀,29.36,29.98,29.36,29.66,2.31,3001324,88977564,1109
2024-05-20,TWSE,00739,元大MSCI A股,21.50,21.79,21.50,21.72,0.24,832381,18101065,131
2024-05-20,TWSE,00752,中信中國50,20.20,20.30,20.15,20.25,0.30,5743324,116140905,1677
2024-05-20,TWSE,00753L,中信中國50正2,9.56,9.57,9.46,9.52,0.25,30402195,289141897,3341
2024-05-20,TWSE,00757,統一FANG+,80.55,80.85,80.55,80.80,0.30,1208297,97638686,1268
2024-05-20,TWSE,00762,元大全球AI,60.45,60.65,60.45,60.60,0.15,223941,13560571,401
2024-05-20,TWSE,00763U,期街口道瓊銅,31.41,31.86,31.41,31.53,1.45,1305232,41277699,413
2024-05-20,TWSE,00770,國泰北美科技,43.62,43.68,43.62,43.66,0.04,604733,26398306,440
2024-05-20,TWSE,00771,元大US高息特別股,17.44,17.44,17.41,17.42,-0.02,25222,439504,85
2024-05-20,TWSE,00775B,台新投等債15+,34.35,34.38,34.35,34.38,-0.15,4148,142377,70
2024-05-20,TWSE,00783,富邦中証500,18.95,18.96,18.85,18.89,0.32,91083,1720416,26
2024-05-20,TWSE,00830,國泰費城半導體,45.35,45.35,45.12,45.33,-0.09,4731371,214199251,1566
2024-05-20,TWSE,00850,元大臺灣ESG永續,41.82,41.85,41.46,41.80,-0.01,1257632,52476161,1751
2024-05-20,TWSE,00851,台新全球AI,43.21,43.40,43.21,43.40,0.19,22683,983077,101
2024-05-20,TWSE,00852L,國泰美國道瓊正2,25.20,25.22,25.19,25.19,0.23,68335,1721983,22
2024-05-20,TWSE,00861,元大全球未來通訊,39.86,40.15,39.86,40.15,-0.08,384838,15437429,179
2024-05-20,TWSE,00865B,國泰US短期公債,45.14,45.14,45.12,45.13,0.07,142396,6425917,69
2024-05-20,TWSE,00875,國泰網路資安,32.59,32.60,32.44,32.58,-0.05,150362,4892469,90
2024-05-20,TWSE,00876,元大全球5G,38.84,39.00,38.39,38.89,0.05,1046296,40721859,249
2024-05-20,TWSE,00878,國泰永續高股息,23.00,23.05,22.88,23.02,0.03,100046120,2298379017,48147
2024-05-20,TWSE,00881,國泰台灣科技龍頭,22.25,22.33,22.04,22.20,-0.05,7883284,174878791,2557
2024-05-20,TWSE,00882,中信中國高股息,12.26,12.43,12.25,12.40,0.22,44765817,554349621,8760
2024-05-20,TWSE,00885,富邦越南,12.25,12.40,12.24,12.35,0.11,9626285,118810257,2604
2024-05-20,TWSE,00891,中信關鍵半導體,17.63,17.77,17.58,17.71,0.05,7385786,130664413,2627
2024-05-20,TWSE,00892,富邦台灣半導體,15.46,15.47,15.29,15.41,-0.05,3438203,52887200,770
2024-05-20,TWSE,00893,國泰智能電動車,20.75,20.87,20.74,20.85,0.11,4544493,94655163,1529
2024-05-20,TWSE,00894,中信小資高價30,19.20,19.27,19.00,19.10,-0.10,2137339,40775872,301
2024-05-20,TWSE,00895,富邦未來車,25.10,25.15,25.08,25.11,0.01,803704,20183114,582
