date,market,code,name,open,high,low,close,change,volume,value,transactions
2022-06-21,TWSE,0050,元大台灣50,120.95,122.20,120.35,122.20,2.45,6691755,812035105,8127
2022-06-21,TWSE,0051,元大中型100,53.45,54.45,53.35,54.45,1.55,26969,1453164,143
2022-06-21,TWSE,0052,富邦科技,100.25,101.55,99.85,101.55,2.15,325130,32746310,424
2022-06-21,TWSE,0053,元大電子,57.70,57.85,57.20,57.85,0.40,10064,579781,943
2022-06-21,TWSE,0055,元大MSCI金融,22.80,23.55,22.80,23.55,0.79,1712469,39959622,1644
2022-06-21,TWSE,0056,元大高股息,29.00,29.30,28.87,29.28,0.41,19744129,574233509,11839
2022-06-21,TWSE,0057,富邦摩台,84.25,85.20,84.25,85.20,1.30,24967,2121808,952
2022-06-21,TWSE,0061,元大寶滬深,20.60,20.65,20.50,20.55,0.00,143161,2946683,144
2022-06-21,TWSE,006203,元大MSCI台灣,58.40,58.60,58.40,58.60,1.15,2845,165447,749
2022-06-21,TWSE,006204,永豐臺灣加權,78.10,79.05,78.10,79.05,1.75,22666,1785763,962
2022-06-21,TWSE,006205,富邦上証,34.26,34.39,34.10,34.11,-0.12,1130405,38732276,408
2022-06-21,TWSE,006206,元大上證50,32.90,33.15,32.84,32.91,0.01,267655,8830984,793
2022-06-21,TWSE,006207,復華滬深,27.27,27.39,27.07,27.15,0.00,193083,5257162,432
2022-06-21,TWSE,006208,富邦台50,69.55,70.25,69.35,70.25,1.25,1913635,133605006,2638
2022-06-21,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2022-06-21,TWSE,00631L,元大台灣50正2,106.60,108.85,105.65,108.85,5.25,6500857,696590877,2073
2022-06-21,TWSE,00632R,元大台灣50反1,5.80,5.83,5.74,5.74,-0.14,297677370,1721821680,13279
2022-06-21,TWSE,00633L,富邦上証正2,46.82,47.26,46.01,46.56,-0.02,8956577,418224540,1921
2022-06-21,TWSE,00634R,富邦上証反1,4.20,4.21,4.17,4.20,0.00,338669,1417882,61
2022-06-21,TWSE,00635U,期元大S&P黃金,24.33,24.33,24.26,24.26,-0.08,150484,3654961,72
2022-06-21,TWSE,00636,國泰中國A50,23.43,23.62,23.28,23.44,0.02,2060064,48398977,1187
