date,market,code,name,open,high,low,close,change,volume,value,transactions
2022-08-10,TWSE,0050,元大台灣50,118.00,118.20,117.50,117.90,-1.25,7796649,919415561,13624
2022-08-10,TWSE,0051,元大中型100,53.10,53.25,53.10,53.25,0.05,12786,681510,150
2022-08-10,TWSE,0052,富邦科技,99.10,99.10,98.60,98.90,-1.30,230118,22745098,404
2022-08-10,TWSE,0053,元大電子,57.10,57.10,56.80,56.80,-0.55,2001,113957,3
2022-08-10,TWSE,0055,元大MSCI金融,23.36,23.71,23.36,23.67,0.31,402863,9498239,520
2022-08-10,TWSE,0056,元大高股息,28.82,28.91,28.77,28.81,-0.26,21114714,608843343,12423
2022-08-10,TWSE,0057,富邦摩台,83.95,83.95,83.80,83.80,-0.75,3212,268462,923
2022-08-10,TWSE,0061,元大寶滬深,19.81,19.81,19.61,19.69,-0.14,43611,859201,982
2022-08-10,TWSE,006203,元大MSCI台灣,56.85,56.85,56.75,56.85,-0.55,4252,240998,944
2022-08-10,TWSE,006204,永豐臺灣加權,76.40,77.00,76.40,76.85,-0.55,25309,1945744,888
2022-08-10,TWSE,006205,富邦上証,32.78,32.93,32.54,32.54,-0.36,359548,11740715,181
2022-08-10,TWSE,006206,元大上證50,31.43,31.43,31.08,31.08,-0.35,10314,321859,18
2022-08-10,TWSE,006207,復華滬深,26.00,26.07,25.74,25.74,-0.33,49300,1274944,16
2022-08-10,TWSE,006208,富邦台50,67.85,68.00,67.70,67.80,-0.65,2291842,155524189,5834
2022-08-10,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2022-08-10,TWSE,00631L,元大台灣50正2,103.55,104.60,103.30,104.00,-1.75,3598699,373989262,1845
2022-08-10,TWSE,00632R,元大台灣50反1,5.81,5.83,5.78,5.80,0.04,70945956,411862288,3447
2022-08-10,TWSE,00633L,富邦上証正2,42.62,42.79,41.33,41.33,-1.47,12035565,505207079,2241
2022-08-10,TWSE,00634R,富邦上証反1,4.37,4.44,4.37,4.44,0.07,482000,2125960,52
2022-08-10,TWSE,00635U,期元大S&P黃金,23.55,23.60,23.51,23.53,0.03,204831,4826174,82
2022-08-10,TWSE,00636,國泰中國A50,22.39,22.43,22.05,22.05,-0.36,453441,10069816,1123
2022-08-10,TWSE,00636K,國泰中國A50+U,7.36,7.36,7.36,7.36,-0.12,200,1472,2
2022-08-10,TWSE,00637L,元大滬深300正2,16.86,16.92,16.34,16.34,-0.60,77541191,1285424861,11134
2022-08-10,TWSE,00638R,元大滬深300反1,9.30,9.44,9.30,9.44,0.16,345450,3248231,51
2022-08-10,TWSE,00639,富邦深100,14.01,14.07,13.90,13.90,-0.17,166872,2329624,59
2022-08-10,TWSE,00640L,富邦日本正2,27.79,27.85,27.73,27.73,-0.18,27000,749790,20
2022-08-10,TWSE,00641R,富邦日本反1,9.99,10.00,9.97,9.97,0.00,205000,2047500,51
2022-08-10,TWSE,00642U,期元大S&P石油,18.59,18.67,18.53,18.54,-0.11,1111189,20658780,438
2022-08-10,TWSE,00643,群益深証中小,16.97,16.98,16.75,16.75,-0.19,346063,5826744,62
2022-08-10,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2022-08-10,TWSE,00645,富邦日本,25.61,25.61,25.53,25.53,-0.11,79801,2037196,850
2022-08-10,TWSE,00646,元大S&P500,38.20,38.26,38.18,38.19,-0.23,355744,13597894,537
2022-08-10,TWSE,00647L,元大S&P500正2,58.90,59.15,58.90,58.95,-0.90,114180,6739594,52
2022-08-10,TWSE,00648R,元大S&P500反1,7.19,7.19,7.17,7.18,0.04,996000,7155570,119
2022-08-10,TWSE,00650L,復華香港正2,14.80,14.85,14.15,14.15,-0.85,8162054,117666651,1803
2022-08-10,TWSE,00651R,復華香港反1,8.70,8.95,8.70,8.94,0.24,385000,3429810,70
2022-08-10,TWSE,00652,富邦印度,29.11,29.14,29.01,29.08,-0.04,84848,2465974,938
2022-08-10,TWSE,00653L,富邦印度正2,43.64,43.95,43.50,43.82,-0.07,169001,7387083,47
2022-08-10,TWSE,00654R,富邦印度反1,8.19,8.20,8.16,8.20,0.04,494000,4044230,92
2022-08-10,TWSE,00655L,國泰中國A50正2,30.65,30.75,29.73,29.79,-1.03,3532299,106205891,906
2022-08-10,TWSE,00656R,國泰中國A50反1,8.30,8.45,8.30,8.45,0.15,77000,648310,24
2022-08-10,TWSE,00657,國泰日經225,32.39,32.39,32.38,32.38,-0.18,3175,102326,971
2022-08-10,TWSE,00657K,國泰日經225+U,10.79,10.79,10.79,10.79,-0.07,200,2158,2
2022-08-10,TWSE,00660,元大歐洲50,27.17,27.17,27.03,27.03,-0.38,8004,216587,4
2022-08-10,TWSE,00661,元大日經225,,,,,0.00,0,0,0
2022-08-10,TWSE,00662,富邦NASDAQ,50.45,50.45,50.30,50.30,-0.70,842112,42409181,527
2022-08-10,TWSE,00663L,國泰臺灣加權正2,94.10,94.40,94.00,94.30,-1.40,19000,1789750,10
2022-08-10,TWSE,00664R,國泰臺灣加權反1,6.60,6.60,6.55,6.57,0.04,2984398,19635756,277
2022-08-10,TWSE,00665L,富邦恒生國企正2,9.58,9.60,9.07,9.10,-0.63,11710392,108386141,2063
2022-08-10,TWSE,00666R,富邦恒生國企反1,15.42,15.63,15.30,15.62,0.46,182000,2828510,33
2022-08-10,TWSE,00668,國泰美國道瓊,35.63,35.71,35.63,35.71,-0.09,5603,199212,974
2022-08-10,TWSE,00668K,國泰美國道瓊+U,11.88,11.88,11.88,11.88,-0.05,200,2376,2
2022-08-10,TWSE,00669R,國泰美國道瓊反1,8.17,8.19,8.17,8.19,0.04,1846010,15107792,211
2022-08-10,TWSE,00670L,富邦NASDAQ正2,73.55,73.85,73.45,73.55,-2.30,2289785,168525012,751
2022-08-10,TWSE,00671R,富邦NASDAQ反1,5.76,5.79,5.76,5.78,0.09,13097000,75648600,718
2022-08-10,TWSE,00673R,期元大S&P原油反1,8.49,8.56,8.47,8.56,0.07,15040530,128048395,1312
2022-08-10,TWSE,00674R,期元大S&P黃金反1,13.10,13.13,13.08,13.13,-0.03,659071,8633050,147
2022-08-10,TWSE,00675L,富邦臺灣加權正2,40.60,41.10,40.55,40.84,-0.59,799775,32649487,440
2022-08-10,TWSE,00676R,富邦臺灣加權反1,3.61,3.62,3.59,3.61,0.02,3146627,11343651,205
2022-08-10,TWSE,00678,群益那斯達克生技,25.24,25.27,25.19,25.19,-0.19,695316,17537432,781
2022-08-10,TWSE,00680L,元大美債20正2,15.73,15.78,15.67,15.69,-0.13,295000,4640830,86
2022-08-10,TWSE,00681R,元大美債20反1,16.20,16.21,16.17,16.20,0.02,197000,3189170,30
2022-08-10,TWSE,00682U,期元大美元指數,20.93,20.95,20.92,20.92,-0.01,16540,346207,12
2022-08-10,TWSE,00683L,期元大美元指正2,22.68,22.68,22.62,22.65,-0.03,127000,2876660,47
2022-08-10,TWSE,00684R,期元大美元指反1,,,,,0.00,0,0,0
2022-08-10,TWSE,00685L,群益臺灣加權正2,36.21,36.33,36.21,36.33,-0.73,2000,72540,2
2022-08-10,TWSE,00686R,群益臺灣加權反1,3.93,3.93,3.91,3.92,0.04,340000,1333840,26
2022-08-10,TWSE,00688L,國泰20年美債正2,15.66,15.72,15.65,15.66,-0.10,345000,5413250,38
2022-08-10,TWSE,00689R,國泰20年美債反1,16.87,16.90,16.86,16.90,0.09,185000,3119710,10
2022-08-10,TWSE,00690,兆豐藍籌30,28.74,28.76,28.74,28.74,-0.29,202970,5836864,703
2022-08-10,TWSE,00692,富邦公司治理,29.12,29.31,29.11,29.22,-0.25,908317,26545201,1215
2022-08-10,TWSE,00693U,期街口S&P黃豆,25.54,25.70,25.54,25.65,0.20,53616,1375315,28
