date,market,code,name,open,high,low,close,change,volume,value,transactions
2025-05-28,TWSE,0050,元大台灣50,180.90,181.35,178.30,179.35,0.30,8703534,1562194559,17323
2025-05-28,TWSE,0051,元大中型100,72.50,73.25,72.05,72.05,-0.10,31469,2283644,240
2025-05-28,TWSE,0052,富邦科技,174.10,174.50,171.80,173.05,1.30,649772,112106470,771
2025-05-28,TWSE,0053,元大電子,93.20,95.80,93.20,94.90,4.10,7750,735089,99
2025-05-28,TWSE,0055,元大MSCI金融,28.13,28.13,27.69,27.82,-0.19,56122,1564539,476
2025-05-28,TWSE,0056,元大高股息,34.12,34.23,33.81,33.94,0.01,22352450,759678683,20746
2025-05-28,TWSE,0057,富邦摩台,134.10,134.20,132.90,132.90,0.55,14189,1888719,98
2025-05-28,TWSE,0061,元大寶滬深,17.68,17.74,17.66,17.74,0.07,124298,2198232,196
2025-05-28,TWSE,006203,元大MSCI台灣,83.85,83.85,83.45,83.45,0.70,3060,255084,86
2025-05-28,TWSE,006204,永豐臺灣加權,109.25,109.25,107.80,107.80,0.10,3991,431968,68
2025-05-28,TWSE,006205,富邦上証,30.54,30.54,30.45,30.47,-0.03,142764,4355549,302
2025-05-28,TWSE,006206,元大上證50,29.98,29.98,29.48,29.49,-0.02,30332,895803,80
2025-05-28,TWSE,006207,復華滬深,22.95,23.07,22.95,23.05,-0.01,45597,1051729,10
2025-05-28,TWSE,006208,富邦台50,106.05,106.35,104.75,105.40,0.65,3509163,369914616,6819
2025-05-28,TWSE,00625K,富邦上証+R,7.40,7.40,7.40,7.40,0.00,5000,37000,2
2025-05-28,TWSE,00631L,元大台灣50正2,194.80,195.80,189.25,190.85,0.75,7106651,1371652046,4439
2025-05-28,TWSE,00632R,元大台灣50反1,23.16,23.49,23.09,23.36,-0.07,45778598,1065712551,7975
2025-05-28,TWSE,00633L,富邦上証正2,37.06,37.18,36.92,37.15,0.19,2398008,88810206,391
2025-05-28,TWSE,00634R,富邦上証反1,3.83,3.83,3.80,3.80,0.00,46095,175221,23
2025-05-28,TWSE,00635U,期元大S&P黃金,36.40,36.46,36.26,36.41,-0.21,3144380,114364146,1603
2025-05-28,TWSE,00636,國泰中國A50,21.47,21.50,21.40,21.43,0.00,638351,13673322,400
2025-05-28,TWSE,00636K,國泰中國A50+U,7.24,7.24,7.24,7.24,0.01,200,1448,2
2025-05-28,TWSE,00637L,元大滬深300正2,14.84,14.85,14.73,14.76,0.03,26903142,397435802,2119
2025-05-28,TWSE,00638R,元大滬深300反1,7.85,7.89,7.85,7.89,0.01,113157,891831,23
2025-05-28,TWSE,00639,富邦深100,10.56,10.62,10.56,10.56,0.00,343861,3635920,325
2025-05-28,TWSE,00640L,富邦日本正2,51.85,52.10,51.60,51.65,0.45,440070,22845904,177
2025-05-28,TWSE,00641R,富邦日本反1,5.75,5.77,5.74,5.76,-0.03,632526,3638500,121
2025-05-28,TWSE,00642U,期元大S&P石油,14.90,14.92,14.85,14.87,0.00,796328,11842397,212
2025-05-28,TWSE,00643,群益深証中小,11.92,11.92,11.85,11.86,-0.01,1541548,18289648,117
2025-05-28,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2025-05-28,TWSE,00645,富邦日本,38.46,38.57,38.40,38.43,0.19,539015,20746423,461
2025-05-28,TWSE,00646,元大S&P500,55.55,55.55,55.25,55.25,0.55,2568732,142098583,1195
2025-05-28,TWSE,00647L,元大S&P500正2,88.35,88.50,88.20,88.25,1.80,166029,14673337,171
2025-05-28,TWSE,00648R,元大S&P500反1,4.94,4.95,4.93,4.95,-0.05,1987290,9817447,171
2025-05-28,TWSE,00650L,復華香港正2,14.10,14.29,14.00,14.04,0.07,9137050,129033677,987
2025-05-28,TWSE,00651R,復華香港反1,6.01,6.05,5.99,6.04,0.00,511690,3080522,46
2025-05-28,TWSE,00652,富邦印度,36.24,36.24,36.00,36.06,0.01,183160,6616700,317
2025-05-28,TWSE,00653L,富邦印度正2,56.30,56.40,55.80,56.05,0.00,473499,26579515,89
2025-05-28,TWSE,00654R,富邦印度反1,6.33,6.35,6.33,6.34,-0.02,29100,184262,6
2025-05-28,TWSE,00655L,國泰中國A50正2,25.67,25.75,25.54,25.63,0.07,3291020,84264951,256
2025-05-28,TWSE,00656R,國泰中國A50反1,7.00,7.01,6.99,7.00,0.01,156049,1091302,16
2025-05-28,TWSE,00657,國泰日經225,44.67,44.71,44.48,44.48,0.26,48091,2146263,109
2025-05-28,TWSE,00657K,國泰日經225+U,14.95,14.95,14.95,14.95,0.08,200,2990,2
2025-05-28,TWSE,00660,元大歐洲50,39.29,39.36,39.14,39.14,0.00,63764,2503865,97
2025-05-28,TWSE,00661,元大日經225,48.76,48.76,48.45,48.50,0.26,76647,3728375,148
2025-05-28,TWSE,00662,富邦NASDAQ,82.35,82.45,82.15,82.15,1.05,2332120,191869693,1956
2025-05-28,TWSE,00663L,國泰臺灣加權正2,178.30,179.00,173.20,174.65,0.90,33645,5931854,42
2025-05-28,TWSE,00664R,國泰臺灣加權反1,3.75,3.80,3.72,3.78,-0.01,17211779,64728647,851
2025-05-28,TWSE,00665L,富邦恒生國企正2,9.63,9.74,9.54,9.59,0.09,24705991,238120904,1955
2025-05-28,TWSE,00666R,富邦恒生國企反1,9.59,9.67,9.55,9.61,-0.07,233100,2234288,24
2025-05-28,TWSE,00668,國泰美國道瓊,46.14,46.17,46.10,46.15,0.47,19693,908235,116
2025-05-28,TWSE,00668K,國泰美國道瓊+U,15.25,15.25,15.25,15.25,0.08,200,3050,2
2025-05-28,TWSE,00669R,國泰美國道瓊反1,6.33,6.34,6.32,6.34,-0.05,1495624,9469970,188
2025-05-28,TWSE,00670L,富邦NASDAQ正2,123.55,123.70,123.15,123.30,2.95,1724866,213021099,966
