date,market,code,name,open,high,low,close,change,volume,value,transactions
2023-08-17,TWSE,0050,元大台灣50,123.60,124.65,122.90,124.60,0.55,10203696,1262107790,14568
2023-08-17,TWSE,0051,元大中型100,69.15,70.30,69.10,70.05,0.80,217678,15142597,198
2023-08-17,TWSE,0052,富邦科技,114.20,115.95,114.20,115.95,1.25,299083,34339248,445
2023-08-17,TWSE,0053,元大電子,66.60,67.45,66.60,67.45,0.80,6422,430066,859
2023-08-17,TWSE,0055,元大MSCI金融,23.03,23.21,22.84,23.13,0.06,403004,9273985,472
2023-08-17,TWSE,0056,元大高股息,35.00,35.40,34.77,35.33,0.19,26834033,942440171,15033
2023-08-17,TWSE,0057,富邦摩台,91.20,91.20,91.20,91.20,-0.50,2522,230051,926
2023-08-17,TWSE,0061,元大寶滬深,18.01,18.05,17.93,17.94,-0.14,313649,5638240,200
2023-08-17,TWSE,006203,元大MSCI台灣,60.30,60.60,60.30,60.60,0.20,19614,1183424,412
2023-08-17,TWSE,006204,永豐臺灣加權,85.35,86.20,85.35,86.20,0.20,44238,3793743,744
2023-08-17,TWSE,006205,富邦上証,30.41,30.49,30.30,30.38,-0.14,241655,7350674,311
2023-08-17,TWSE,006206,元大上證50,28.80,28.85,28.60,28.82,-0.14,74919,2154155,272
2023-08-17,TWSE,006207,復華滬深,23.70,23.85,23.69,23.69,-0.16,362097,8606192,688
2023-08-17,TWSE,006208,富邦台50,71.35,72.10,71.00,71.90,0.10,4684545,335204343,7549
2023-08-17,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2023-08-17,TWSE,00631L,元大台灣50正2,126.80,130.60,126.15,130.45,1.60,5436511,699126302,4405
2023-08-17,TWSE,00632R,元大台灣50反1,4.95,4.97,4.88,4.88,-0.03,189422747,931730525,7146
2023-08-17,TWSE,00633L,富邦上証正2,36.89,37.23,36.59,36.92,-0.39,5542327,204727894,1206
2023-08-17,TWSE,00634R,富邦上証反1,4.61,4.61,4.55,4.57,0.01,714200,3267244,59
2023-08-17,TWSE,00635U,期元大S&P黃金,23.56,23.58,23.52,23.58,-0.13,300620,7084065,136
2023-08-17,TWSE,00636,國泰中國A50,20.70,20.78,20.63,20.70,-0.10,920729,19063820,302
2023-08-17,TWSE,00636K,國泰中國A50+U,6.52,6.52,6.52,6.52,-0.03,200,1304,2
2023-08-17,TWSE,00637L,元大滬深300正2,14.69,14.83,14.57,14.71,-0.17,33188143,487606104,4348
2023-08-17,TWSE,00638R,元大滬深300反1,9.75,9.78,9.70,9.74,0.05,1439153,14008113,119
2023-08-17,TWSE,00639,富邦深100,11.76,11.80,11.65,11.71,-0.06,667313,7827048,491
2023-08-17,TWSE,00640L,富邦日本正2,37.76,38.30,37.37,38.19,-0.41,1144407,43218389,389
2023-08-17,TWSE,00641R,富邦日本反1,8.18,8.22,8.12,8.12,0.03,1821358,14882262,203
2023-08-17,TWSE,00642U,期元大S&P石油,16.83,16.92,16.81,16.86,-0.28,3795425,63984579,840
2023-08-17,TWSE,00643,群益深証中小,13.25,13.40,13.22,13.33,-0.03,211303,2806617,421
2023-08-17,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2023-08-17,TWSE,00645,富邦日本,30.41,30.62,30.25,30.60,-0.10,1681563,51172462,696
2023-08-17,TWSE,00646,元大S&P500,43.73,43.80,43.65,43.75,-0.27,593586,25958506,768
2023-08-17,TWSE,00647L,元大S&P500正2,62.80,63.05,62.70,62.95,-0.85,134752,8472450,86
2023-08-17,TWSE,00648R,元大S&P500反1,6.71,6.72,6.69,6.70,0.04,4432301,29718790,192
2023-08-17,TWSE,00650L,復華香港正2,11.05,11.29,10.80,11.14,-0.17,23573039,259665901,2641
2023-08-17,TWSE,00651R,復華香港反1,9.04,9.18,8.98,9.04,0.07,1764545,16004501,201
2023-08-17,TWSE,00652,富邦印度,32.35,32.46,32.35,32.41,0.06,289331,9372792,362
2023-08-17,TWSE,00653L,富邦印度正2,48.16,48.37,48.12,48.25,0.04,54399,2622541,36
2023-08-17,TWSE,00654R,富邦印度反1,7.64,7.64,7.59,7.61,0.01,69030,525228,24
2023-08-17,TWSE,00655L,國泰中國A50正2,25.52,25.86,25.40,25.68,-0.27,2534580,64841172,457
2023-08-17,TWSE,00656R,國泰中國A50反1,8.66,8.68,8.61,8.64,0.03,477087,4125697,56
2023-08-17,TWSE,00657,國泰日經225,37.20,37.48,37.04,37.39,-0.25,277314,10337087,418
2023-08-17,TWSE,00657K,國泰日經225+U,11.73,11.73,11.73,11.73,-0.10,200,2346,2
2023-08-17,TWSE,00660,元大歐洲50,31.00,31.00,31.00,31.00,-0.15,2792,85760,794
2023-08-17,TWSE,00661,元大日經225,40.08,40.38,39.91,40.24,-0.33,1177917,47344273,1083
2023-08-17,TWSE,00662,富邦NASDAQ,61.30,61.30,61.10,61.20,-0.65,1408378,86166914,1235
2023-08-17,TWSE,00663L,國泰臺灣加權正2,117.25,120.65,117.00,120.60,2.00,81000,9606650,15
2023-08-17,TWSE,00664R,國泰臺灣加權反1,5.59,5.60,5.50,5.51,-0.04,10531160,58434167,526
2023-08-17,TWSE,00665L,富邦恒生國企正2,7.00,7.24,6.89,7.13,-0.08,54397901,381798740,4925
2023-08-17,TWSE,00666R,富邦恒生國企反1,15.73,15.78,15.41,15.55,0.11,570000,8854720,45
2023-08-17,TWSE,00668,國泰美國道瓊,40.24,40.35,40.24,40.35,-0.03,112945,4546728,1003
2023-08-17,TWSE,00668K,國泰美國道瓊+U,12.61,12.61,12.61,12.61,-0.06,200,2522,2
2023-08-17,TWSE,00669R,國泰美國道瓊反1,7.84,7.86,7.83,7.83,0.02,7038799,55175076,352
2023-08-17,TWSE,00670L,富邦NASDAQ正2,82.30,82.65,81.95,82.45,-1.90,2656176,218664165,1439
2023-08-17,TWSE,00671R,富邦NASDAQ反1,4.92,4.93,4.89,4.90,0.05,15356352,75338935,930
2023-08-17,TWSE,00673R,期元大S&P原油反1,8.45,8.47,8.38,8.42,0.08,31224297,262959433,2860
2023-08-17,TWSE,00674R,期元大S&P黃金反1,12.75,12.76,12.73,12.75,0.09,1451440,18501645,135
2023-08-17,TWSE,00675L,富邦臺灣加權正2,51.35,52.90,51.05,52.80,0.75,1437901,74859003,1410
2023-08-17,TWSE,00676R,富邦臺灣加權反1,3.07,3.09,3.03,3.05,-0.01,14482706,44431627,334
2023-08-17,TWSE,00678,群益那斯達克生技,25.87,25.87,25.78,25.83,-0.36,315307,8143735,614
2023-08-17,TWSE,00680L,元大美債20正2,9.38,9.39,9.30,9.30,-0.26,39580186,369216363,5773
2023-08-17,TWSE,00681R,元大美債20反1,20.29,20.31,20.28,20.31,0.25,65785,1335525,37
2023-08-17,TWSE,00682U,期元大美元指數,20.73,20.75,20.72,20.73,0.08,55442,1149384,19
2023-08-17,TWSE,00683L,期元大美元指正2,21.91,21.95,21.91,21.95,0.21,523266,11476164,146
2023-08-17,TWSE,00684R,期元大美元指反1,,,,,0.00,0,0,0
2023-08-17,TWSE,00685L,群益臺灣加權正2,45.53,46.89,45.35,46.82,0.68,332591,15196730,97
2023-08-17,TWSE,00686R,群益臺灣加權反1,3.32,3.32,3.27,3.28,-0.03,2666100,8836722,44
2023-08-17,TWSE,00688L,國泰20年美債正2,9.28,9.28,9.21,9.21,-0.25,15881417,146828453,1838
2023-08-17,TWSE,00689R,國泰20年美債反1,21.04,21.06,21.03,21.04,0.25,9150,192555,7
2023-08-17,TWSE,00690,兆豐藍籌30,26.44,26.71,26.34,26.69,0.15,386929,10275117,379
2023-08-17,TWSE,00692,富邦公司治理,31.05,31.35,30.83,31.32,0.20,2187421,68002176,2125
2023-08-17,TWSE,00693U,期街口S&P黃豆,27.80,27.99,27.79,27.98,0.47,171700,4784138,69
2023-08-17,TWSE,00700,富邦恒生國企,12.49,12.70,12.36,12.55,-0.07,327686,4097677,1058
2023-08-17,TWSE,00701,國泰股利精選30,25.91,26.28,25.89,26.22,0.09,1332607,34789402,697
2023-08-17,TWSE,00702,國泰標普低波高息,21.03,21.03,21.03,21.03,-0.09,101163,2127415,67
2023-08-17,TWSE,00703,台新MSCI中國,15.37,15.49,15.20,15.45,0.01,84873,1302075,894
2023-08-17,TWSE,00706L,期元大S&P日圓正2,7.82,7.82,7.80,7.82,-0.11,11302363,88294588,1551
2023-08-17,TWSE,00707R,期元大S&P日圓反1,26.86,26.86,26.86,26.86,0.00,1000,26860,1
2023-08-17,TWSE,00708L,期元大S&P黃金正2,24.74,24.77,24.68,24.76,-0.29,1155899,28571153,292
