date,market,code,name,open,high,low,close,change,volume,value,transactions
2023-09-04,TWSE,0050,元大台灣50,125.90,126.80,125.60,126.75,0.85,3707169,468203099,7338
2023-09-04,TWSE,0051,元大中型100,70.85,70.85,70.25,70.75,0.20,66625,4709297,224
2023-09-04,TWSE,0052,富邦科技,116.85,117.60,116.50,117.60,0.75,190068,22248631,240
2023-09-04,TWSE,0053,元大電子,67.80,68.00,67.75,68.00,0.50,8010,542716,854
2023-09-04,TWSE,0055,元大MSCI金融,23.45,23.52,23.40,23.52,0.07,119091,2797354,240
2023-09-04,TWSE,0056,元大高股息,35.12,35.28,35.00,35.27,0.15,15260653,536141367,11974
2023-09-04,TWSE,0057,富邦摩台,92.80,93.40,92.80,93.35,0.50,4968,461902,934
2023-09-04,TWSE,0061,元大寶滬深,18.18,18.38,18.10,18.30,0.22,347903,6354999,307
2023-09-04,TWSE,006203,元大MSCI台灣,61.15,61.40,61.15,61.40,0.15,7205,440646,945
2023-09-04,TWSE,006204,永豐臺灣加權,87.45,87.80,87.45,87.80,0.35,105279,9221635,958
2023-09-04,TWSE,006205,富邦上証,30.66,31.15,30.66,30.99,0.50,881569,27275786,202
2023-09-04,TWSE,006206,元大上證50,29.49,29.75,29.43,29.61,0.59,131341,3889534,625
2023-09-04,TWSE,006207,復華滬深,24.08,24.18,23.88,24.12,0.38,75916,1828102,939
2023-09-04,TWSE,006208,富邦台50,72.65,73.25,72.50,73.20,0.50,2774456,202591237,4505
2023-09-04,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2023-09-04,TWSE,00631L,元大台灣50正2,132.75,134.75,132.25,134.45,1.40,2070322,277044747,1930
2023-09-04,TWSE,00632R,元大台灣50反1,4.84,4.85,4.80,4.81,-0.03,49888034,240200640,2559
2023-09-04,TWSE,00633L,富邦上証正2,37.74,38.84,37.74,38.47,1.36,13048994,500278093,2663
2023-09-04,TWSE,00634R,富邦上証反1,4.50,4.51,4.44,4.48,-0.07,1116065,4993299,71
2023-09-04,TWSE,00635U,期元大S&P黃金,24.06,24.14,24.06,24.12,0.07,87679,2114103,68
2023-09-04,TWSE,00636,國泰中國A50,21.20,21.45,21.13,21.33,0.39,1556585,33202618,1391
