date,market,code,name,open,high,low,close,change,volume,value,transactions
2023-03-21,TWSE,0050,元大台灣50,118.50,118.75,118.20,118.65,0.55,3732049,442410377,5260
2023-03-21,TWSE,0051,元大中型100,56.00,56.30,56.00,56.15,0.55,32859,1844752,158
2023-03-21,TWSE,0052,富邦科技,106.20,106.25,105.85,106.20,0.55,159881,16946680,211
2023-03-21,TWSE,0053,元大電子,59.25,59.25,59.00,59.20,0.25,3980,234403,912
2023-03-21,TWSE,0055,元大MSCI金融,21.44,21.60,21.38,21.46,0.20,251918,5415931,275
2023-03-21,TWSE,0056,元大高股息,27.80,27.90,27.80,27.84,0.08,10477157,291794980,6221
2023-03-21,TWSE,0057,富邦摩台,86.00,86.00,85.90,85.95,0.25,3879,332565,882
2023-03-21,TWSE,0061,元大寶滬深,18.87,18.97,18.87,18.96,0.11,54650,1034854,266
2023-03-21,TWSE,006203,元大MSCI台灣,56.95,57.25,56.90,57.05,0.15,6641,378347,611
2023-03-21,TWSE,006204,永豐臺灣加權,77.80,77.85,77.70,77.70,0.25,25930,2016148,967
2023-03-21,TWSE,006205,富邦上証,31.58,31.76,31.55,31.76,0.21,775813,24509625,165
2023-03-21,TWSE,006206,元大上證50,30.44,30.44,30.02,30.29,0.28,118104,3555908,521
2023-03-21,TWSE,006207,復華滬深,24.61,24.84,24.61,24.84,0.18,186495,4613485,1009
2023-03-21,TWSE,006208,富邦台50,68.55,68.75,68.40,68.50,0.30,1756700,120390057,2220
2023-03-21,TWSE,00625K,富邦上証+R,,,,,0.00,0,0,0
2023-03-21,TWSE,00631L,元大台灣50正2,111.60,112.15,111.00,111.50,1.35,2914249,325275497,1281
2023-03-21,TWSE,00632R,元大台灣50反1,5.35,5.37,5.33,5.35,-0.03,120372038,643808684,5005
2023-03-21,TWSE,00633L,富邦上証正2,37.57,38.23,37.32,38.20,0.91,5396065,203496499,1573
2023-03-21,TWSE,00634R,富邦上証反1,4.51,4.53,4.48,4.48,-0.05,415000,1866900,31
2023-03-21,TWSE,00635U,期元大S&P黃金,25.17,25.22,25.14,25.17,0.05,1227555,30905362,463
2023-03-21,TWSE,00636,國泰中國A50,21.24,21.46,21.22,21.46,0.31,1732924,36943126,1247
2023-03-21,TWSE,00636K,國泰中國A50+U,6.97,6.97,6.97,6.97,0.04,200,1394,2
2023-03-21,TWSE,00637L,元大滬深300正2,14.80,15.05,14.71,15.05,0.37,61629760,914907670,7272
2023-03-21,TWSE,00638R,元大滬深300反1,9.59,9.59,9.52,9.52,-0.07,1017058,9736816,83
2023-03-21,TWSE,00639,富邦深100,12.64,12.80,12.64,12.80,0.16,881041,11191427,257
2023-03-21,TWSE,00640L,富邦日本正2,28.21,28.21,28.02,28.04,0.23,131113,3686375,61
2023-03-21,TWSE,00641R,富邦日本反1,9.57,9.59,9.57,9.59,-0.06,189000,1809600,28
2023-03-21,TWSE,00642U,期元大S&P石油,14.28,14.31,14.18,14.26,0.19,7184880,102381044,1596
2023-03-21,TWSE,00643,群益深証中小,14.61,14.78,14.61,14.78,0.12,902673,13311034,1122
2023-03-21,TWSE,00643K,群益深証中小+R,,,,,0.00,0,0,0
2023-03-21,TWSE,00645,富邦日本,25.95,25.95,25.87,25.87,0.12,26788,693356,762
2023-03-21,TWSE,00646,元大S&P500,37.47,37.54,37.40,37.47,0.32,549389,20591149,334
2023-03-21,TWSE,00647L,元大S&P500正2,51.60,51.70,51.50,51.55,1.00,240421,12395792,97
2023-03-21,TWSE,00648R,元大S&P500反1,7.34,7.36,7.33,7.35,-0.07,2905200,21329886,165
2023-03-21,TWSE,00650L,復華香港正2,12.40,12.45,12.21,12.37,0.21,5781581,71369454,889
2023-03-21,TWSE,00651R,復華香港反1,8.75,8.77,8.68,8.72,-0.08,1013000,8840660,72
